ID,Unique ID,Country,Region,Date,Document name,Document ID,Paragraph text,Paragraph ID,Event 1,Event 2,Event 3,Event 4,Event 5,Event 6,Event 7,Event 8,Sanctions event,Target group,Duration mentioned
85,100416,UK,England,10.02.2020,The Health Protection (Coronavirus) Regulations 2020 n. 129 Section 7 Imposition of further restrictions and requirements,1004,(9) Paragraph (1) does not affect the exercise of any powers by virtue of regulation 5(1)(c).,16,0,0,0,0,0,0,0,0,0,0,0
86,10051,UK,England,10.02.2020,The Health Protection (Coronavirus) Regulations 2020 n. 12 Section 8 Isolation of persons suspected to be infected with Coronavirus,1005,(1) This regulation applies where Condition A or B (set out in regulation 4) is met in relation to a person (“P”).,1,0,0,0,0,0,0,0,0,0,People suspected to be infected,0
87,10052,UK,England,10.02.2020,The Health Protection (Coronavirus) Regulations 2020 n. 12 Section 8 Isolation of persons suspected to be infected with Coronavirus,1005,"The Secretary of State or a registered public health consultant may require P to be kept in isolation, if the Secretary of State or, as the case may be, registered public health consultant —
(a)has reasonable grounds to believe that P is, or may be, infected or contaminated with Coronavirus; and",2,Executive decision-making,0,Self-isolation / quarantine,0,0,0,0,0,0,People suspected to be infected,0
88,10053,UK,England,10.02.2020,The Health Protection (Coronavirus) Regulations 2020 n. 12 Section 8 Isolation of persons suspected to be infected with Coronavirus,1005,"(2) The Secretary of State or a registered public health consultant may require P to be kept in isolation, if the Secretary of State or, as the case may be, registered public health consultant — considers that it is necessary and proportionate to do so in order to reduce or remove the risk of P infecting or contaminating others.",3,Executive decision-making,0,0,0,0,0,0,0,0,People suspected to be infected,0
89,10054,UK,England,10.02.2020,The Health Protection (Coronavirus) Regulations 2020 n. 12 Section 8 Isolation of persons suspected to be infected with Coronavirus,1005,"(3) Where a registered public health consultant has reasonable grounds to believe that P is, or may be, infected or contaminated with Coronavirus, the registered public health consultant may detain P pending the decision of the Secretary of State or, as the case may be, registered public health consultant under paragraph (2).",4,Executive decision-making,Restriction of freedom of movement,0,0,0,0,0,0,0,People suspected to be infected,0
90,10055,UK,England,10.02.2020,The Health Protection (Coronavirus) Regulations 2020 n. 12 Section 8 Isolation of persons suspected to be infected with Coronavirus,1005,"(4) Where paragraph (2) applies, the Secretary of State or, as the case may be, registered public health consultant may impose on or in relation to P one or more screening requirements.",5,Executive decision-making,0,Compulsory medical measures,0,0,0,0,0,0,People suspected to be infected,0
91,10056,UK,England,10.02.2020,The Health Protection (Coronavirus) Regulations 2020 n. 12 Section 8 Isolation of persons suspected to be infected with Coronavirus,1005,"(5) Where a special restriction or requirement is imposed under this regulation, the person imposing the restriction or requirement must express it to be contingent on the incidence or transmission of Coronavirus constituting a serious and imminent threat to public health as referred to in regulation 3.",6,Executive decision-making,0,0,0,0,0,0,0,0,People suspected to be infected,0
92,10057,UK,England,10.02.2020,The Health Protection (Coronavirus) Regulations 2020 n. 12 Section 8 Isolation of persons suspected to be infected with Coronavirus,1005,(6) Paragraph (1) does not affect the exercise of any powers by virtue of regulation 5(1)(c).,7,0,0,0,0,0,0,0,0,0,0,0
93,10061,UK,England,10.02.2020,The Health Protection (Coronavirus) Regulations 2020 n. 129 Section 10 Restrictions or requirements: groups,1006,"1) The powers in regulations 4, 5 and 8 include powers to impose a restriction or requirement in relation to a group of persons, including a special restriction or requirement.",1,Executive decision-making,0,0,0,0,0,0,0,0,Groups of people suspected to be infected,0
94,10062,UK,England,10.02.2020,The Health Protection (Coronavirus) Regulations 2020 n. 129 Section 10 Restrictions or requirements: groups,1006,(2) For those purposes those regulations have effect as follows.,2,0,0,0,0,0,0,0,0,0,0,0
95,10063,UK,England,10.02.2020,The Health Protection (Coronavirus) Regulations 2020 n. 129 Section 10 Restrictions or requirements: groups,1006,"(3) In regulation 4—
(a)in paragraph (2), references to P are to each person in the group;",3,Executive decision-making,Restriction of freedom of movement,0,0,0,0,0,0,0,Groups of people suspected to be infected,0
96,10064,UK,England,10.02.2020,The Health Protection (Coronavirus) Regulations 2020 n. 129 Section 10 Restrictions or requirements: groups,1006,"(3) In regulation 4 (b)in paragraph (3), references to P are to each person in the group who has arrived on the same aircraft, ship or train and left the same area;",4,Executive decision-making,Restriction of freedom of movement,0,0,0,0,0,0,0,Groups of people suspected to be infected,0
97,10065,UK,England,10.02.2020,The Health Protection (Coronavirus) Regulations 2020 n. 129 Section 10 Restrictions or requirements: groups,1006,"(3) In regulation 4 (c)in paragraph (1) (insofar as it relates to those paragraphs), the reference to “a person” is to be read accordingly, and the power to impose a requirement to be detained is to be read as a power to impose that requirement on any one or more of the persons in the group in question.",5,Executive decision-making,Restriction of freedom of movement,0,0,0,0,0,0,0,Groups of people suspected to be infected,0
98,10071,UK,England,10.02.2020,The Health Protection (Coronavirus) Regulations 2020 n. 129 Section 13 Enforcement,1007,"13.—(1) Where a requirement is imposed on a person to be detained or kept in isolation under regulation 4, 5 or 8, a constable may do any of the following—
(a)take the person to a suitable place, specified by the Secretary of State or a public health officer, for the person’s detention or isolation;",1,Extension of police powers / duties,Restriction of freedom of movement,0,0,0,0,0,0,0,People suspected to be infected,0
99,10072,UK,England,10.02.2020,The Health Protection (Coronavirus) Regulations 2020 n. 129 Section 13 Enforcement,1007,"13.—(1) Where a requirement is imposed on a person to be detained or kept in isolation under regulation 4, 5 or 8, a constable may do any of the following— (b)keep the person in detention or isolation",2,Extension of police powers / duties,Restriction of freedom of movement,0,0,0,0,0,0,0,People suspected to be infected,0
100,10073,UK,England,10.02.2020,The Health Protection (Coronavirus) Regulations 2020 n. 129 Section 13 Enforcement,1007,"(2) Where a person absconds from detention or isolation imposed under regulation 4, 5 or 8, a constable may take the person into custody and return the person to the place of detention or isolation, or take the person to another suitable place specified by a public health officer.",3,Extension of police powers / duties,Restriction of freedom of movement,0,0,0,0,0,0,Take into custody,People suspected to be infected,0
101,10074,UK,England,10.02.2020,The Health Protection (Coronavirus) Regulations 2020 n. 129 Section 13 Enforcement,1007,"(3) A constable may use reasonable force, if necessary, in the exercise of a power under this regulation.",4,Extension of police powers / duties,0,0,0,0,0,0,0,0,0,0
102,10081,UK,England,10.02.2020,The Health Protection (Coronavirus) Regulations 2020 n. 129 Section 14 Initial detention of persons to enable screening and assessment,1008,"14.—(1) This regulation applies if a constable has reasonable grounds to suspect that—
(a)a person (“P”) is, or may be, infected or contaminated with Coronavirus;",1,Extension of police powers / duties,,,,,,,,,People suspected to be infected,0
103,10082,UK,England,10.02.2020,The Health Protection (Coronavirus) Regulations 2020 n. 129 Section 14 Initial detention of persons to enable screening and assessment,1008,(1) This regulation applies if a constable has reasonable grounds to suspect that— there is a risk that P might infect or contaminate others; and,2,Extension of police powers / duties,,,,,,,,,People suspected to be infected,
104,10083,UK,England,10.02.2020,The Health Protection (Coronavirus) Regulations 2020 n. 129 Section 14 Initial detention of persons to enable screening and assessment,1008,"—(1) This regulation applies if a constable has reasonable grounds to suspect that— it is necessary to direct, remove or detain P in the interests of P, for the protection of other persons or for the maintenance of public safety",3,Extension of police powers / duties,,,,,,,,,People suspected to be infected,
